270313_1,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,平成２７年　２月定例会本会議,,,
270313_2,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,平成27年３月13日（金曜日）,,,
270313_3,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,出席議員（56名）,,,
270313_4,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,１　番　中川博司　　　　　　28　番　和田明子,,,
270313_5,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,２　番　依田明善　　　　　　29　番　今井正子,,,
270313_6,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,３　番　石和　大　　　　　　30　番　永井一雄,,,
270313_7,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,４　番　藤岡義英　　　　　　31　番　諏訪光昭,,,
270313_8,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,５　番　中川宏昌　　　　　　32　番　小松　稔,,,
270313_9,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,６　番　清水純子　　　　　　33　番　小池　清,,,
270313_10,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,７　番　小池久長　　　　　　34　番　清沢英男,,,
270313_11,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,８　番　桃井　進　　　　　　35　番　垣内基良,,,
270313_12,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,９　番　〓〓橋岑俊　　　　　　36　番　竹内久幸,,,
270313_13,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,10　番　甕　裕一　　　　　　37　番　佐々木祥二,,,
270313_14,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,12　番　山岸喜昭　　　　　　38　番　向山公人,,,
270313_15,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,13　番　荒井武志　　　　　　39　番　高村京子,,,
270313_16,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,14　番　堀場秀孝　　　　　　40　番　小林伸陽,,,
270313_17,長野県,平成２７年２月,9,27,3,13,定例,平成２７年２月定例会本会議03月13日-09号,,,,,15　番　続木幹夫　　　　　　41　番　村上　淳,,,
