270318_1,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,平成２７年　２月第　１回定例会,NULL,NULL,NULL
270318_2,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,三月十八日（水曜日）,NULL,NULL,NULL
270318_3,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,午後一時開議,NULL,NULL,NULL
270318_4,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,出席議員（四十二名）,NULL,NULL,NULL
270318_5,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,一　　番　　　白　　　崎　　　勇　　　人,NULL,NULL,NULL
270318_6,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,二　　番　　　平　　　蔵　　　豊　　　志,NULL,NULL,NULL
270318_7,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,三　　番　　　不　　　破　　　大　　　仁,NULL,NULL,NULL
270318_8,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,四　　番　　　安　　　居　　　知　　　世,NULL,NULL,NULL
270318_9,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,五　　番　　　大　　　口　　　英　　　夫,NULL,NULL,NULL
270318_10,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,六　　番　　　増　　　江　　　　　　　啓,NULL,NULL,NULL
270318_11,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,七　　番　　　米　　　光　　　　　　　勲,NULL,NULL,NULL
270318_12,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,八　　番　　　本　　　吉　　　淨　　　与,NULL,NULL,NULL
270318_13,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,九　　番　　　川　　　　　　　裕　一　郎,NULL,NULL,NULL
270318_14,石川県,平成２７年２月第１回,06,27,3,18,定例,平成２７年　２月第　１回定例会03月18日-06号,,,,,十　　番　　　室　　　谷　　　弘　　　幸,NULL,NULL,NULL
