230502_1,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,平成２３年　５月第　２回臨時会,,,
230502_2,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,平成二十三年五月二日（月曜日）,NULL,NULL,NULL
230502_3,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,午前十時三十一分開会,NULL,NULL,NULL
230502_4,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,出席議員（四十三名）,NULL,NULL,NULL
230502_5,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,一　　番　　　平　　　蔵　　　豊　　　志,NULL,NULL,NULL
230502_6,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二　　番　　　不　　　破　　　大　　　仁,NULL,NULL,NULL
230502_7,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,三　　番　　　安　　　居　　　知　　　世,NULL,NULL,NULL
230502_8,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,四　　番　　　大　　　口　　　英　　　夫,NULL,NULL,NULL
230502_9,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,五　　番　　　善　　　田　　　善　　　彦,NULL,NULL,NULL
230502_10,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,六　　番　　　井　　　出　　　敏　　　朗,NULL,NULL,NULL
230502_11,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,七　　番　　　増　　　江　　　　　　　啓,NULL,NULL,NULL
230502_12,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,八　　番　　　谷　　　内　　　律　　　夫,NULL,NULL,NULL
230502_13,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,九　　番　　　川　　　　　　　裕　一　郎,NULL,NULL,NULL
230502_14,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十　　番　　　本　　　吉　　　淨　　　与,NULL,NULL,NULL
230502_15,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十一　番　　　徳　　　野　　　光　　　春,NULL,NULL,NULL
230502_16,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十二　番　　　焼　　　田　　　宏　　　明,NULL,NULL,NULL
230502_17,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十三　番　　　山　　　口　　　彦　　　衛,NULL,NULL,NULL
230502_18,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十四　番　　　西　　　田　　　昭　　　二,NULL,NULL,NULL
230502_19,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十五　番　　　米　　　田　　　昭　　　夫,NULL,NULL,NULL
230502_20,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十六　番　　　宮　　　下　　　正　　　博,NULL,NULL,NULL
230502_21,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十七　番　　　吉　　　田　　　　　　　修,NULL,NULL,NULL
230502_22,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十八　番　　　新　　　谷　　　博　　　範,NULL,NULL,NULL
230502_23,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,十九　番　　　佐　　　藤　　　正　　　幸,NULL,NULL,NULL
230502_24,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十　番　　　盛　　　本　　　芳　　　久,NULL,NULL,NULL
230502_25,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十一番　　　宮　　　元　　　　　　　陸,NULL,NULL,NULL
230502_26,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十二番　　　中　　　村　　　　　　　勲,NULL,NULL,NULL
230502_27,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十三番　　　吉　　　崎　　　吉　　　規,NULL,NULL,NULL
230502_28,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十四番　　　下　　　沢　　　佳　　　充,NULL,NULL,NULL
230502_29,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十五番　　　山　　　田　　　憲　　　昭,NULL,NULL,NULL
230502_30,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十六番　　　山　　　田　　　省　　　悟,NULL,NULL,NULL
230502_31,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十七番　　　藤　　　井　　　義　　　弘,NULL,NULL,NULL
230502_32,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十八番　　　北　　　村　　　繁　　　盛,NULL,NULL,NULL
230502_33,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,二十九番　　　米　　　澤　　　賢　　　司,NULL,NULL,NULL
230502_34,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,三十　番　　　米　　　光　　　正　　　次,NULL,NULL,NULL
230502_35,石川県,平成２３年５月第２回,01,23,5,2,臨時,平成２３年　５月第　２回臨時会05月02日-01号,,,,,三十一番　　　若　　　林　　　昭　　　夫,NULL,NULL,NULL
